CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,BalanceINR
15683053,€0.0,1,No,2,No,1,0
15632736,€104911.35,2,Yes,3,Yes,0,9442021.5
15731865,€0.0,2,No,1,No,0,0
15760450,€0.0,2,Yes,1,Yes,0,0
15787204,€110646.54,1,No,1,No,0,9958188.6
15650454,€0.0,2,Yes,5,Yes,0,0
15573730,€126704.49,2,No,6,No,0,11403404.1
15705050,€0.0,2,Yes,9,Yes,0,0
15791342,€84560.04,1,Yes,1,Yes,0,7610403.6
15684316,€0.0,2,No,9,No,1,0
15700540,€129893.56,1,No,2,No,0,11690420.4
15770631,€167385.81,1,Yes,5,Yes,0,15064722.9
15790594,€0.0,2,Yes,6,Yes,0,0
15604020,€105858.71,1,Yes,4,Yes,0,9527283.9
15637599,€123070.89,1,No,4,No,1,11076380.1
15736578,€0.0,1,Yes,1,Yes,0,0
15666332,€0.0,2,Yes,2,Yes,0,0
15727291,€0.0,2,No,1,No,0,0
15785920,€125141.24,2,Yes,1,Yes,0,11262711.6
15658987,€96173.17,2,Yes,4,Yes,0,8655585.3
15687719,€0.0,2,Yes,5,Yes,0,0
15799641,€0.0,2,No,2,No,0,0
15758702,€0.0,2,Yes,8,Yes,0,0
15689526,€127543.11,2,No,9,No,1,11478879.9
15586848,€0.0,2,No,1,No,0,0
15707637,€0.0,1,No,1,No,1,0
15719426,€103101.56,2,Yes,8,Yes,1,9279140.4
15639265,€126113.28,1,No,7,No,0,11350195.2
15576124,€40488.76,1,No,1,No,0,3643988.4
15757829,€137389.77,2,No,10,No,0,12365079.3
15633227,€85146.36,1,No,9,No,0,7663172.4
15753092,€129828.58,1,Yes,5,Yes,1,11684572.2
15782939,€80214.36,1,No,4,No,1,7219292.4
15746338,€0.0,2,Yes,2,Yes,0,0
15590676,€141796.43,1,No,1,No,0,12761678.7
15599329,€195238.29,4,Yes,7,Yes,1,17571446.1
15783097,€111348.15,1,No,6,No,0,10021333.5
15597885,€0.0,2,Yes,6,Yes,0,0
15597467,€0.0,2,Yes,8,Yes,0,0
15724764,€64404.26,2,No,10,No,0,5796383.4
15778418,€154309.67,1,Yes,9,Yes,1,13887870.3
15684769,€129431.36,1,Yes,10,Yes,0,11648822.4
15756167,€134204.67,1,Yes,5,Yes,0,12078420.3
15632439,€0.0,2,Yes,4,Yes,0,0
15755138,€0.0,2,Yes,8,Yes,0,0
15659092,€0.0,2,No,5,No,1,0
15742116,€116711.06,2,No,9,No,0,10503995.4
15801994,€0.0,2,No,9,No,0,0
15647572,€54980.81,1,Yes,0,Yes,0,4948272.9
15644551,€99773.85,2,No,3,No,0,8979646.5
15709135,€101231.77,2,No,7,No,0,9110859.3
15684469,€117070.21,1,No,2,No,0,10536318.9
15627637,€73314.04,2,No,8,No,0,6598263.6
15667093,€0.0,1,Yes,2,Yes,0,0
15690589,€212314.03,1,Yes,9,Yes,0,19108262.7
15595350,€136067.82,2,No,3,No,0,12246103.8
15777586,€109052.04,2,No,2,No,0,9814683.6
15804064,€79126.17,1,Yes,2,Yes,0,7121355.3
15717770,€0.0,1,No,7,No,1,0
15754443,€108308.0,1,No,9,No,1,9747720
15776939,€102290.56,2,No,3,No,0,9206150.4
15713517,€102025.08,2,No,6,No,0,9182257.2
15683522,€113383.07,1,Yes,2,Yes,0,10204476.3
15673995,€102541.1,1,No,9,No,0,9228699
15771054,€0.0,2,No,5,No,0,0
15578788,€0.0,2,No,6,No,0,0
15737408,€109941.51,1,No,6,No,0,9894735.9
15750837,€141749.68,1,Yes,0,Yes,0,12757471.2
15576022,€0.0,2,Yes,5,Yes,0,0
15635502,€0.0,1,No,2,No,0,0
15627298,€85146.48,2,No,7,No,1,7663183.2
15811415,€134066.1,2,Yes,6,Yes,0,12065949
15645059,€0.0,2,No,8,No,0,0
15689671,€0.0,1,Yes,4,Yes,0,0
15718667,€87619.29,1,No,7,No,0,7885736.1
15803202,€0.0,1,Yes,10,Yes,1,0
15593683,€0.0,2,No,8,No,0,0
15703394,€0.0,2,No,3,No,0,0
15570289,€103409.16,1,No,8,No,1,9306824.4
15567437,€123040.38,1,Yes,7,Yes,0,11073634.2
15711687,€108128.52,1,Yes,4,Yes,0,9731566.8
15656592,€169023.33,2,Yes,8,Yes,0,15212099.7
15634373,€0.0,2,Yes,5,Yes,0,0
15769125,€0.0,2,Yes,10,Yes,0,0
15711386,€0.0,2,Yes,6,Yes,0,0
15714241,€222267.63,1,No,9,No,1,20004086.7
15642530,€144090.42,1,No,10,No,1,12968137.8
15713599,€114835.43,1,Yes,10,Yes,0,10335188.7
15744770,€0.0,2,No,2,No,0,0
15780498,€145030.92,1,Yes,3,Yes,0,13052782.8
15624397,€71240.3,1,Yes,8,Yes,0,6411627
15615219,€138772.15,1,Yes,5,Yes,0,12489493.5
15570908,€93617.07,1,Yes,7,Yes,0,8425536.3
15762855,€0.0,2,Yes,8,Yes,0,0
15661827,€0.0,2,Yes,4,Yes,0,0
15746035,€74237.2,2,Yes,9,Yes,0,6681348
15691906,€127421.78,2,No,5,No,1,11467960.2
15793424,€61274.7,2,No,8,No,0,5514723
15577905,€106486.66,2,Yes,8,Yes,0,9583799.4
15667216,€73194.52,2,Yes,10,Yes,0,6587506.8
15673971,€146498.76,1,No,6,No,1,13184888.4
15701238,€0.0,2,No,1,No,0,0
15644849,€0.0,1,Yes,2,Yes,0,0
15635531,€0.0,2,No,8,No,0,0
15632263,€120355.0,1,No,5,No,0,10831950
15720110,€117265.21,1,Yes,2,Yes,0,10553868.9
15619045,€0.0,2,Yes,4,Yes,0,0
15697510,€0.0,1,No,7,No,1,0
15784923,€109974.22,1,Yes,3,Yes,1,9897679.8
15567383,€98009.13,2,Yes,2,Yes,0,8820821.7
15732621,€0.0,1,Yes,10,Yes,0,0
15757981,€0.0,1,Yes,8,Yes,0,0
15727819,€171671.9,1,Yes,10,Yes,0,15450471
15738088,€0.0,2,No,10,No,1,0
15765173,€0.0,1,No,3,No,1,0
15665159,€128213.96,2,Yes,0,Yes,1,11539256.4
15618203,€116197.65,2,Yes,8,Yes,0,10457788.5
15791452,€0.0,2,No,1,No,0,0
15638159,€86607.39,1,No,6,No,0,7794665.1
15585466,€0.0,2,No,10,No,0,0
15677310,€98854.34,1,No,5,No,1,8896890.6
15646262,€0.0,1,No,7,No,0,0
15656901,€0.0,2,Yes,8,Yes,0,0
15621093,€97338.19,2,No,4,No,0,8760437.1
15592123,€0.0,2,Yes,6,Yes,0,0
15589200,€0.0,2,No,9,No,0,0
15602934,€131698.57,2,No,6,No,0,11852871.3
15812720,€130110.45,2,Yes,10,Yes,0,11709940.5
15695383,€0.0,2,No,9,No,0,0
15723064,€165149.13,2,No,1,No,0,14863421.7
15761606,€101707.8,1,No,9,No,0,9153702
15650322,€105588.66,1,Yes,3,Yes,0,9502979.4
15669782,€111336.89,1,No,9,No,1,10020320.1
15751628,€78391.17,1,Yes,7,Yes,0,7055205.3
15809057,€0.0,2,Yes,6,Yes,0,0
15617052,€0.0,1,No,9,No,1,0
15590810,€144326.09,1,No,9,No,1,12989348.1
15801293,€101278.25,2,Yes,1,Yes,0,9115042.5
15770968,€108711.57,2,No,8,No,0,9784041.3
15572356,€108555.07,1,Yes,1,Yes,0,9769956.3
15603247,€146781.24,1,No,1,No,0,13210311.6
15619116,€0.0,2,Yes,2,Yes,0,0
15691792,€0.0,1,No,8,No,0,0
15783276,€0.0,2,Yes,9,Yes,0,0
15766137,€0.0,2,Yes,2,Yes,0,0
15574554,€103291.25,2,Yes,8,Yes,0,9296212.5
15578671,€209490.21,1,Yes,1,Yes,1,18854118.9
15716608,€0.0,3,No,2,No,1,0
15690670,€0.0,2,Yes,2,Yes,0,0
15630466,€0.0,1,No,8,No,0,0
15630349,€0.0,2,No,5,No,0,0
15803801,€0.0,2,No,4,No,0,0
15647890,€149405.18,1,Yes,9,Yes,0,13446466.2
15606115,€191665.21,1,Yes,6,Yes,1,17249868.9
15714642,€0.0,1,No,7,No,0,0
15741181,€135071.12,1,Yes,6,Yes,0,12156400.8
15773973,€0.0,2,Yes,2,Yes,0,0
15758546,€0.0,2,Yes,8,Yes,0,0
15598940,€181804.34,2,Yes,6,Yes,0,16362390.6
15669783,€47020.65,2,Yes,3,Yes,1,4231858.5
15624993,€128518.98,1,Yes,7,Yes,1,11566708.2
15760568,€142658.04,2,Yes,5,Yes,0,12839223.6
15699047,€120150.39,2,Yes,9,Yes,0,10813535.1
15616168,€81905.95,1,Yes,7,Yes,0,7371535.5
15773146,€137998.2,2,Yes,3,Yes,0,12419838
15770375,€123126.29,1,No,8,No,0,11081366.1
15589725,€0.0,2,Yes,4,Yes,0,0
15710034,€135645.29,2,Yes,1,Yes,1,12208076.1
15800806,€122449.31,2,Yes,7,Yes,0,11020437.9
15570485,€161766.87,1,No,4,No,0,14559018.3
15575391,€0.0,2,Yes,3,Yes,0,0
15790750,€123187.51,1,Yes,10,Yes,0,11086875.9
15714832,€150956.71,1,No,9,No,0,13586103.9
15619953,€105021.28,1,No,6,No,0,9451915.2
15673929,€0.0,2,Yes,4,Yes,0,0
15578835,€133204.91,1,Yes,1,Yes,0,11988441.9
15752388,€0.0,2,Yes,6,Yes,0,0
15797081,€115488.52,2,Yes,9,Yes,1,10393966.8
15570194,€0.0,2,No,5,No,0,0
15580149,€0.0,2,No,7,No,0,0
15777708,€0.0,2,No,3,No,0,0
15769955,€0.0,2,No,1,No,0,0
15810444,€130565.02,1,No,6,No,1,11750851.8
15645593,€91328.71,1,No,2,No,0,8219583.9
15765345,€0.0,2,Yes,4,Yes,0,0
15760873,€81310.34,1,Yes,7,Yes,0,7317930.6
15794178,€107136.6,1,No,3,No,0,9642294
15589361,€0.0,1,Yes,9,Yes,0,0
15662483,€0.0,2,Yes,7,Yes,0,0
15809736,€0.0,1,Yes,2,Yes,1,0
15731148,€108477.49,1,Yes,0,Yes,1,9762974.1
15774328,€144757.97,2,Yes,1,Yes,0,13028217.3
15646969,€0.0,2,Yes,2,Yes,0,0
15718769,€113110.26,1,No,1,No,0,10179923.4
15610226,€106414.57,2,No,9,No,0,9577311.3
15616270,€106920.91,1,Yes,4,Yes,0,9622881.9
15790717,€0.0,2,No,7,No,0,0
15635703,€131513.26,1,Yes,1,Yes,0,11836193.4
15616365,€0.0,2,No,2,No,0,0
15630244,€134320.23,2,No,10,No,0,12088820.7
15734714,€79715.36,1,No,3,No,0,7174382.4
15721433,€74306.19,2,No,4,No,0,6687557.1
15590201,€0.0,4,Yes,5,Yes,1,0
15590828,€126428.38,1,No,7,No,0,11378554.2
15752097,€99640.89,1,No,8,No,0,8967680.1
15800031,€66338.68,1,Yes,3,Yes,1,5970481.2
15630857,€0.0,2,Yes,6,Yes,0,0
15689953,€128226.37,1,No,10,No,0,11540373.3
15759733,€0.0,2,Yes,5,Yes,0,0
15810826,€0.0,2,No,6,No,0,0
15668009,€0.0,2,Yes,1,Yes,0,0
15743456,€0.0,2,No,10,No,0,0
15725762,€122168.65,1,No,4,No,0,10995178.5
15761713,€178074.33,1,No,7,No,0,16026689.7
15769246,€135078.41,1,No,2,No,1,12157056.9
15781129,€69434.4,2,Yes,8,Yes,1,6249096
15599124,€0.0,2,No,5,No,0,0
15639004,€0.0,2,Yes,2,Yes,0,0
15810995,€122726.56,1,Yes,3,Yes,0,11045390.4
15653773,€164496.99,1,Yes,7,Yes,0,14804729.1
15708357,€0.0,1,No,8,No,0,0
15733597,€150219.41,2,No,0,No,0,13519746.9
15789560,€187534.79,1,Yes,8,Yes,1,16878131.1
15699524,€0.0,1,No,3,No,0,0
15626475,€0.0,2,Yes,2,Yes,0,0
15810839,€103108.17,1,No,0,No,0,9279735.3
15684318,€96486.57,2,Yes,6,Yes,0,8683791.3
15768120,€90560.48,2,No,9,No,0,8150443.2
15712807,€131764.96,1,Yes,3,Yes,1,11858846.4
15696371,€92476.88,1,No,1,No,0,8322919.2
15675794,€152076.93,1,No,9,No,1,13686923.7
15774277,€0.0,2,Yes,2,Yes,0,0
15603764,€0.0,1,Yes,4,Yes,1,0
15618647,€43504.42,1,Yes,1,Yes,0,3915397.8
15614643,€0.0,2,No,2,No,0,0
15707696,€0.0,2,Yes,5,Yes,0,0
15749583,€93569.86,3,No,2,No,1,8421287.4
15815125,€102486.21,2,Yes,4,Yes,0,9223758.9
15779620,€0.0,1,Yes,1,Yes,0,0
15768233,€114346.3,1,Yes,8,Yes,1,10291167
15637788,€110203.77,1,No,3,No,0,9918339.3
15777046,€128362.59,1,No,9,No,0,11552633.1
15788723,€143888.22,2,Yes,10,Yes,1,12949939.8
15790489,€170600.78,1,Yes,5,Yes,0,15354070.2
15739476,€0.0,1,Yes,5,Yes,0,0
15612670,€0.0,2,Yes,10,Yes,0,0
15631222,€75339.64,1,Yes,2,Yes,0,6780567.6
15658972,€122038.34,1,No,8,No,0,10983450.6
15724691,€0.0,2,Yes,1,Yes,0,0
15740442,€186825.57,1,No,8,No,1,16814301.3
15760427,€124788.18,1,No,6,No,0,11230936.2
15677939,€0.0,2,Yes,3,Yes,0,0
15611599,€0.0,2,Yes,2,Yes,0,0
15633474,€138553.57,1,Yes,2,Yes,0,12469821.3
15671973,€0.0,2,Yes,5,Yes,0,0
15790019,€105387.89,1,Yes,9,Yes,0,9484910.1
15737735,€95053.1,1,Yes,4,Yes,1,8554779
15661745,€0.0,1,Yes,3,Yes,0,0
15797065,€0.0,2,Yes,0,Yes,0,0
15710671,€137361.96,1,No,3,No,0,12362576.4
15656522,€158537.42,1,No,10,No,0,14268367.8
15705085,€0.0,2,No,9,No,0,0
15744873,€143595.87,1,No,5,No,1,12923628.3
15781914,€169947.41,2,Yes,9,Yes,0,15295266.9
15637354,€148167.83,2,Yes,7,Yes,0,13335104.7
15717307,€0.0,2,No,5,No,0,0
15746695,€48023.83,1,No,6,No,0,4322144.7
15804962,€155655.46,1,Yes,1,Yes,1,14008991.4
15665378,€0.0,2,No,6,No,0,0
15757865,€0.0,2,Yes,7,Yes,0,0
15578787,€0.0,1,No,4,No,1,0
15794323,€121240.76,1,No,8,No,0,10911668.4
15697546,€0.0,2,No,3,No,0,0
15629519,€0.0,2,Yes,1,Yes,0,0
15624703,€129847.75,2,No,9,No,0,11686297.5
15570002,€118772.71,4,No,8,No,1,10689543.9
15808566,€0.0,2,Yes,2,Yes,0,0
15805463,€105163.88,2,Yes,2,Yes,0,9464749.2
15709136,€0.0,2,Yes,8,Yes,0,0
15801605,€0.0,2,Yes,0,Yes,0,0
15567855,€0.0,2,No,1,No,0,0
15675141,€93934.63,1,No,4,No,0,8454116.7
15665759,€117866.92,1,Yes,5,Yes,0,10608022.8
15761487,€0.0,1,Yes,5,Yes,1,0
15700394,€122857.46,2,No,4,No,1,11057171.4
15631162,€0.0,2,Yes,10,Yes,0,0
15630641,€127103.97,1,Yes,6,Yes,0,11439357.3
15585066,€0.0,1,Yes,1,Yes,1,0
15722991,€96402.96,1,No,9,No,1,8676266.4
15737404,€132512.26,1,Yes,1,Yes,0,11926103.4
15722409,€107604.66,1,Yes,8,Yes,0,9684419.4
15806420,€0.0,2,No,9,No,0,0
15658148,€0.0,2,No,7,No,0,0
15810660,€120875.23,2,Yes,4,Yes,0,10878770.7
15709780,€71786.9,2,Yes,9,Yes,0,6460821
15727350,€113143.12,1,No,8,No,0,10182880.8
15752312,€150777.72,2,Yes,1,Yes,0,13569994.8
15616745,€174894.53,1,Yes,2,Yes,0,15740507.7
15572294,€0.0,1,No,7,No,0,0
15674110,€160416.56,1,Yes,2,Yes,0,14437490.4
15662501,€91246.53,1,No,3,No,1,8212187.7
15649239,€0.0,2,No,10,No,0,0
15700424,€0.0,1,Yes,5,Yes,0,0
15636388,€98775.23,1,No,7,No,0,8889770.7
15713975,€139756.12,1,No,10,No,1,12578050.8
15592925,€177626.77,3,Yes,3,Yes,1,15986409.3
15581626,€0.0,1,Yes,8,Yes,1,0
15641319,€0.0,1,No,4,No,1,0
15723481,€0.0,2,Yes,8,Yes,0,0
15787825,€152496.82,1,Yes,6,Yes,0,13724713.8
15710726,€0.0,2,Yes,8,Yes,0,0
15627195,€112930.28,2,No,1,No,0,10163725.2
15657957,€113674.2,1,No,8,No,1,10230678
15676117,€0.0,1,No,9,No,0,0
15607874,€144450.58,1,Yes,0,Yes,0,13000552.2
15796993,€171236.3,2,No,1,No,1,15411267
15649858,€96776.49,1,Yes,9,Yes,0,8709884.1
15811032,€145984.92,1,Yes,8,Yes,0,13138642.8
15679963,€96353.8,1,No,8,No,0,8671842
15579131,€0.0,2,Yes,7,Yes,0,0
15572428,€115777.23,1,Yes,0,Yes,0,10419950.7
15622461,€122822.0,2,No,7,No,0,11053980
15636105,€0.0,2,Yes,2,Yes,0,0
15583849,€0.0,2,No,3,No,0,0
15718780,€79450.09,1,Yes,4,Yes,0,7150508.1
15739271,€122394.0,1,Yes,2,Yes,0,11015460
15697129,€0.0,2,No,1,No,0,0
15763415,€134378.89,1,Yes,0,Yes,0,12094100.1
15796617,€0.0,2,No,2,No,0,0
15626628,€88161.85,2,No,2,No,0,7934566.5
15765857,€142412.13,1,No,2,No,0,12817091.7
15742511,€121030.9,1,No,3,No,0,10892781
15786433,€165982.43,2,Yes,3,Yes,0,14938418.7
15685805,€0.0,2,No,6,No,0,0
15627971,€206663.75,1,No,8,No,0,18599737.5
15783025,€94661.53,2,No,3,No,0,8519537.7
15726289,€174400.36,1,No,0,No,0,15696032.4
15802118,€123428.69,1,Yes,7,Yes,0,11108582.1
15607990,€175735.5,1,Yes,6,Yes,0,15816195
15695932,€78381.13,1,Yes,5,Yes,0,7054301.7
15812279,€115345.86,2,No,5,No,0,10381127.4
15687558,€118613.34,1,No,10,No,0,10675200.6
15729065,€109960.06,2,Yes,2,Yes,0,9896405.4
15698902,€142703.4,1,No,1,No,1,12843306
15570192,€121729.42,1,No,8,No,0,10955647.8
15809265,€0.0,1,Yes,4,Yes,0,0
15745201,€139496.35,2,Yes,4,Yes,0,12554671.5
15580623,€0.0,2,No,8,No,0,0
15578156,€138521.83,1,Yes,5,Yes,0,12466964.7
15631063,€0.0,2,No,2,No,0,0
15692577,€83727.68,1,No,10,No,0,7535491.2
15810910,€0.0,2,Yes,9,Yes,0,0
15723217,€0.0,1,No,9,No,0,0
15733111,€124179.3,1,Yes,6,Yes,0,11176137
15610727,€128829.25,1,No,7,No,0,11594632.5
15792720,€171490.78,1,No,6,No,0,15434170.2
15723153,€0.0,2,No,3,No,0,0
15802823,€0.0,2,Yes,7,Yes,0,0
15756118,€0.0,1,No,8,No,0,0
15684934,€0.0,2,Yes,9,Yes,0,0
15776936,€160818.08,1,Yes,7,Yes,1,14473627.2
15729087,€156367.6,2,Yes,9,Yes,0,14073084
15786463,€121669.93,2,No,8,No,1,10950293.7
15717498,€133970.22,2,Yes,6,Yes,0,12057319.8
15718406,€0.0,2,No,3,No,0,0
15799468,€96127.27,1,No,3,No,0,8651454.3
15626383,€121907.97,1,Yes,7,Yes,0,10971717.3
15597385,€0.0,2,Yes,5,Yes,0,0
15570271,€0.0,1,Yes,6,Yes,0,0
15690330,€77701.64,1,Yes,8,Yes,0,6993147.6
15680611,€0.0,3,Yes,9,Yes,0,0
15810227,€0.0,2,Yes,2,Yes,0,0
15807194,€113922.44,2,No,5,No,0,10253019.6
15712199,€183997.7,2,Yes,2,Yes,0,16559793
15694995,€0.0,2,Yes,2,Yes,0,0
15723400,€0.0,2,Yes,4,Yes,0,0
15654772,€89799.46,2,Yes,6,Yes,1,8081951.4
15574743,€0.0,1,Yes,2,Yes,0,0
15807593,€85660.96,1,No,7,No,0,7709486.4
15686718,€115569.21,1,Yes,9,Yes,0,10401228.9
15695299,€81828.22,1,No,2,No,0,7364539.8
15722701,€132694.73,1,No,1,No,0,11942525.7
15799635,€108867.0,1,No,2,No,1,9798030
15742323,€0.0,2,No,7,No,0,0
15658435,€0.0,2,No,5,No,0,0
15586029,€96152.68,2,No,2,No,0,8653741.2
15772337,€153855.52,1,Yes,0,Yes,1,13846996.8
15807555,€0.0,2,No,2,No,0,0
15603378,€141334.95,1,Yes,3,Yes,0,12720145.5
15792862,€104584.11,1,No,1,No,1,9412569.9
15657349,€98173.02,1,No,8,No,1,8835571.8
15777614,€0.0,2,Yes,1,Yes,0,0
15653952,€135157.05,1,Yes,3,Yes,0,12164134.5
15724336,€171601.27,1,No,5,No,0,15444114.3
15689594,€179539.2,1,No,5,No,0,16158528
15801920,€80615.46,2,No,5,No,0,7255391.4
15653347,€0.0,1,No,1,No,1,0
15749951,€126285.73,1,No,5,No,1,11365715.7
15648178,€137964.51,1,Yes,4,Yes,0,12416805.9
15738662,€159434.03,1,No,9,No,0,14349062.7
15640855,€113574.61,2,No,5,No,0,10221714.9
15584288,€0.0,2,Yes,6,Yes,0,0
15760988,€124573.33,2,No,9,No,0,11211599.7
15569624,€105864.6,2,No,6,No,0,9527814
15597949,€104552.61,1,No,5,No,1,9409734.9
15604551,€0.0,2,No,3,No,0,0
15617476,€0.0,2,Yes,5,Yes,0,0
15645323,€0.0,1,Yes,2,Yes,1,0
15793311,€119492.88,2,Yes,8,Yes,1,10754359.2
15764153,€130499.09,2,Yes,0,Yes,0,11744918.1
15802560,€140576.11,1,Yes,6,Yes,0,12651849.9
15728608,€91025.58,2,Yes,9,Yes,0,8192302.2
15770474,€0.0,3,Yes,1,Yes,1,0
15724444,€125877.65,2,Yes,1,Yes,0,11328988.5
15753110,€45752.78,2,No,3,No,1,4117750.2
15711521,€121778.71,1,Yes,3,Yes,0,10960083.9
15632816,€127948.57,1,Yes,2,Yes,0,11515371.3
15693637,€0.0,2,Yes,7,Yes,0,0
15725509,€115286.68,2,Yes,5,Yes,0,10375801.2
15684645,€62078.21,2,No,9,No,0,5587038.9
15692235,€0.0,2,No,1,No,0,0
15777459,€175406.13,2,Yes,4,Yes,1,15786551.7
15656937,€131643.25,1,No,1,No,0,11847892.5
15610643,€151739.65,1,No,3,No,0,13656568.5
15777315,€93616.35,2,No,6,No,0,8425471.5
15611058,€138597.54,2,Yes,5,Yes,1,12473778.6
15630413,€0.0,2,Yes,5,Yes,0,0
15635942,€0.0,2,No,9,No,1,0
15648858,€85225.21,1,Yes,1,Yes,0,7670268.9
15810732,€148749.29,2,No,8,No,0,13387436.1
15705448,€130013.12,1,Yes,7,Yes,1,11701180.8
15730488,€0.0,1,Yes,1,Yes,0,0
15620443,€0.0,2,Yes,6,Yes,0,0
15741078,€111729.47,2,Yes,7,Yes,0,10055652.3
15753161,€180169.44,2,No,5,No,0,16215249.6
15711396,€0.0,2,Yes,8,Yes,0,0
15593499,€0.0,1,No,6,No,1,0
15579189,€0.0,2,Yes,5,Yes,0,0
15743545,€0.0,2,No,2,No,0,0
15791316,€0.0,2,Yes,3,Yes,0,0
15608246,€103914.17,1,Yes,8,Yes,1,9352275.3
15676526,€88772.87,1,Yes,4,Yes,0,7989558.3
15813911,€0.0,1,No,5,No,0,0
15630195,€131184.67,1,Yes,6,Yes,0,11806620.3
15736250,€117810.79,1,Yes,2,Yes,1,10602971.1
15671334,€0.0,1,No,4,No,0,0
15574169,€92466.21,1,No,0,No,0,8321958.9
15718839,€102741.15,2,Yes,2,Yes,0,9246703.5
15762331,€178755.84,1,No,9,No,0,16088025.6
15606901,€0.0,2,No,7,No,0,0
15713559,€146602.25,2,Yes,5,Yes,0,13194202.5
15768881,€0.0,2,Yes,2,Yes,0,0
15743075,€0.0,2,Yes,6,Yes,0,0
15660980,€115702.67,2,Yes,6,Yes,0,10413240.3
15810942,€137655.31,1,Yes,2,Yes,0,12388977.9
15728362,€0.0,2,No,3,No,0,0
15683339,€59877.33,1,No,6,No,1,5388959.7
15685476,€100082.14,1,Yes,5,Yes,0,9007392.6
15663650,€107304.39,3,No,10,No,1,9657395.1
15617434,€0.0,1,Yes,9,Yes,0,0
15622470,€96032.22,1,Yes,10,Yes,0,8642899.8
15703682,€0.0,1,No,10,No,0,0
15727391,€144553.5,2,No,9,No,0,13009815
15711062,€86172.81,2,Yes,5,Yes,0,7755552.9
15567339,€0.0,1,Yes,9,Yes,0,0
15760662,€87212.8,1,Yes,2,Yes,0,7849152
15605737,€0.0,2,No,5,No,0,0
15692977,€130700.92,2,No,2,No,0,11763082.8
15672082,€0.0,2,No,3,No,0,0
15600280,€0.0,2,No,6,No,0,0
15804052,€0.0,2,Yes,6,Yes,0,0
15576065,€171325.98,1,Yes,5,Yes,1,15419338.2
15796838,€92930.92,1,Yes,4,Yes,0,8363782.8
15693526,€0.0,1,No,0,No,0,0
15748595,€77556.79,2,Yes,1,Yes,0,6980111.1
15679029,€102874.28,1,No,7,No,0,9258685.2
15753639,€146093.39,2,No,5,No,0,13148405.1
15604138,€0.0,1,No,2,No,1,0
15666095,€79811.72,2,Yes,4,Yes,1,7183054.8
15643487,€105473.74,1,No,10,No,1,9492636.6
15764033,€121927.92,1,No,1,No,1,10973512.8
15747288,€61671.19,1,Yes,6,Yes,1,5550407.1
15790599,€149363.12,2,Yes,5,Yes,0,13442680.8
15737705,€152309.37,1,No,4,No,0,13707843.3
15737194,€0.0,2,No,5,No,0,0
15726776,€111629.29,1,Yes,1,Yes,0,10046636.1
15804357,€0.0,1,Yes,3,Yes,0,0
15664432,€96296.78,1,No,7,No,1,8666710.2
15688984,€95830.43,1,No,4,No,0,8624738.7
15583026,€135919.33,1,No,0,No,0,12232739.7
15771668,€185966.64,1,No,10,No,1,16736997.6
15779904,€0.0,2,Yes,5,Yes,0,0
15784323,€0.0,2,No,7,No,0,0
15756277,€92244.83,2,No,8,No,0,8302034.7
15663312,€112727.06,2,No,9,No,0,10145435.4
15793197,€100359.54,1,No,8,No,0,9032358.6
15731463,€105301.5,1,Yes,10,Yes,0,9477135
15621768,€112994.65,1,No,6,No,0,10169518.5
15691323,€89025.88,2,No,4,No,0,8012329.2
15781326,€95478.17,1,No,9,No,0,8593035.3
15595640,€0.0,2,No,8,No,0,0
15814331,€119127.46,2,No,7,No,0,10721471.4
15602030,€128206.79,1,Yes,4,Yes,0,11538611.1
15747974,€0.0,2,No,1,No,0,0
15611315,€71433.08,1,No,4,No,0,6428977.2
15636977,€118214.32,3,No,9,No,1,10639288.8
15690337,€102258.11,2,No,5,No,0,9203229.9
15680666,€151963.26,2,No,2,No,0,13676693.4
15679551,€163764.84,1,Yes,2,Yes,1,14738835.6
15778915,€128551.36,2,Yes,7,Yes,0,11569622.4
15568849,€118158.74,1,Yes,10,Yes,0,10634286.6
15747762,€118520.41,1,No,7,No,0,10666836.9
15753679,€0.0,2,Yes,4,Yes,0,0
15750049,€163823.37,1,No,10,No,0,14744103.3
15606097,€104469.58,1,Yes,7,Yes,1,9402262.2
15802368,€0.0,1,Yes,6,Yes,0,0
15767488,€0.0,2,No,7,No,0,0
15669946,€141726.88,1,Yes,2,Yes,0,12755419.2
15612103,€137852.96,1,Yes,2,Yes,1,12406766.4
15645353,€0.0,1,No,1,No,0,0
15650018,€154100.3,1,No,8,No,0,13869027
15659002,€0.0,2,No,6,No,0,0
15616028,€0.0,3,Yes,2,Yes,0,0
15660475,€0.0,1,Yes,9,Yes,0,0
15652615,€140004.96,1,Yes,8,Yes,0,12600446.4
15653572,€127132.96,1,Yes,8,Yes,1,11441966.4
15628059,€0.0,2,Yes,1,Yes,0,0
15703413,€125328.56,1,No,7,No,0,11279570.4
15610433,€0.0,2,No,9,No,0,0
15770548,€139986.65,1,No,3,No,0,12598798.5
15645637,€119787.76,1,Yes,6,Yes,0,10780898.4
15590888,€107556.06,2,No,10,No,0,9680045.4
15568326,€0.0,2,No,2,No,0,0
15655368,€0.0,1,No,1,No,0,0
15665579,€142705.95,1,No,0,No,0,12843535.5
15676091,€0.0,1,Yes,7,Yes,0,0
15716984,€0.0,2,No,4,No,0,0
